city_name,country_name,latitude,longitude
Erdenet,Mongolia,49.0533,104.1183
Cochrane,Canada,49.067,-81.0166
Uglegorsk,Russia,49.0833,142.0333
Kremenchuk,Ukraine,49.0835,33.4296
Vanino,Russia,49.0873,140.2425
Creston,Canada,49.1,-116.5167
Cap-Chat,Canada,49.1,-66.6833
Metz,France,49.1203,6.18
Nanaimo,Canada,49.146,-123.9343
Tofino,Canada,49.1521,-125.9031
Chilliwack,Canada,49.1666,-121.95
Deer Lake,Canada,49.1744,-57.4269
Nenjiang,China,49.18,125.23
Saint Helier,Jersey,49.1833,-2.1
Caen,France,49.1838,-0.35
Hailar,China,49.2,119.7
Brno,Czechia,49.2004,16.61
Zilina,Slovakia,49.2198,18.7494
Baie-Comeau,Canada,49.2227,-68.158
Vinnytsya,Ukraine,49.2254,28.4816
Zlin,Czechia,49.2304,17.65
Poronaysk,Russia,49.2416,143.085
Saarbrucken,Germany,49.2504,6.97
Reims,France,49.2504,4.03
Vancouver,Canada,49.2734,-123.1216
Yakeshi,China,49.2804,120.73
Drohobych,Ukraine,49.3444,23.4994
Jihlava,Czechia,49.4004,15.5833
Kapuskasing,Canada,49.4167,-82.4333
Heidelberg,Germany,49.42,8.7
Qarqaraly,Kazakhstan,49.4249,75.4649
Khmelnytskyy,Ukraine,49.4249,27.0015
Zhanibek,Kazakhstan,49.4276,46.8772
Rouen,France,49.4304,1.08
Cherkasy,Ukraine,49.4347,32.0709
Nurnberg,Germany,49.45,11.08
Saint Peter Port,Guernsey,49.4561,-2.5408
Furth,Germany,49.47,11
Oktyabrsk,Kazakhstan,49.4731,57.4449
Trout River,Canada,49.4837,-58.1166
Nelson,Canada,49.4837,-117.2833
Darhan,Mongolia,49.4867,105.9228
Esch-sur-Alzette,Luxembourg,49.4958,5.9806
Penticton,Canada,49.5004,-119.5833
Mannheim,Germany,49.5004,8.47
Le Havre,France,49.505,0.105
Cranbrook,Canada,49.5167,-115.7667
Steinbach,Canada,49.5171,-96.6833
Ternopil,Ukraine,49.536,25.5821
Remich,Luxembourg,49.545,6.3669
Poltava,Ukraine,49.574,34.5703
Manzhouli,China,49.6,117.43
Shar,Kazakhstan,49.6003,81.0549
Luxembourg,Luxembourg,49.6117,6.13
Darhan,Mongolia,49.6167,106.35
Turgay,Kazakhstan,49.626,63.499
Olomouc,Czechia,49.63,17.25
Capellen,Luxembourg,49.645,5.9908
Moron,Mongolia,49.6453,100.1544
Cherbourg,France,49.6504,-1.65
Weyburn,Canada,49.6666,-103.85
Arlon,Belgium,49.6833,5.8167
Courtenay,Canada,49.6833,-125
Serebryansk,Kazakhstan,49.6999,83.4249
Grevenmacher,Luxembourg,49.7,6.3333
Lethbridge,Canada,49.7005,-112.8333
Hearst,Canada,49.7005,-83.6666
Geraldton,Canada,49.7166,-86.9666
Kupyansk,Ukraine,49.7218,37.5981
Pizen,Czechia,49.7404,13.36
Zyryanovsk,Kazakhstan,49.7453,84.2548
Mersch,Luxembourg,49.7489,6.1061
Progress,Russia,49.7504,129.6167
Matagami,Canada,49.7504,-77.6333
Redange-sur-Attert,Luxembourg,49.7656,5.8908
Kenora,Canada,49.7667,-94.4666
Frolovo,Russia,49.7722,43.6518
Bila Tserkva,Ukraine,49.7743,30.1309
Dryden,Canada,49.7833,-92.8333
Wurzburg,Germany,49.8004,9.95
Echternach,Luxembourg,49.8056,6.4222
Port-Menier,Canada,49.8226,-64.348
Ostrava,Czechia,49.8304,18.25
Brandon,Canada,49.8333,-99.95
Lvov,Ukraine,49.835,24.03
Winnipeg,Canada,49.883,-97.166
Diekirch,Luxembourg,49.8833,6.1667
Powell River,Canada,49.8837,-124.55
Qaraghandy,Kazakhstan,49.885,73.115
Kelowna,Canada,49.9,-119.4833
Amiens,France,49.9004,2.3
Algha,Kazakhstan,49.9032,57.335
Hugh Town,United Kingdom,49.9146,-6.3143
Dieppe,France,49.9337,1.0833
Vianden,Luxembourg,49.935,6.2089
La Scie,Canada,49.967,-55.583
Wiltz,Luxembourg,49.9689,5.9319
Mainz,Germany,49.9825,8.2732
Ulaangom,Mongolia,49.9833,92.0666
Oskemen,Kazakhstan,49.99,82.6149
Kharkiv,Ukraine,50,36.25
Nikolayevsk,Russia,50.0161,45.4261
Campbell River,Canada,50.0171,-125.25
Medicine Hat,Canada,50.0333,-110.6833
Pardubice,Czechia,50.0404,15.76
Pallasovka,Russia,50.0477,46.8773
Clervaux,Luxembourg,50.0547,6.0314
Krakow,Poland,50.06,19.96
Temirtau,Kazakhstan,50.065,72.965
Krasnokamensk,Russia,50.0665,118.0265
Mikhaylovka,Russia,50.0679,43.2175
Rzeszow,Poland,50.0705,22
Kamyshin,Russia,50.0804,45.4
Wiesbaden,Germany,50.0804,8.25
Prague,Czechia,50.0833,14.466
Frankfurt,Germany,50.1,8.675
Penzance,United Kingdom,50.1337,-5.55
Selkirk,Canada,50.15,-96.8833
Natashquan,Canada,50.1913,-61.8107
Chapaev,Kazakhstan,50.1915,51.1449
Hradec Kralove,Czechia,50.206,15.812
Valuyki,Russia,50.2091,38.0987
Amursk,Russia,50.2228,136.8974
Karlovy Vary,Czechia,50.237,12.875
Arqalyq,Kazakhstan,50.2418,66.8976
Zhytomyr,Ukraine,50.2456,28.6622
Suchboatar,Mongolia,50.25,106.2
Heihe,China,50.25,127.446
Katowice,Poland,50.2604,19.02
Truro,United Kingdom,50.2617,-5.0433
Sioux Lookout,Canada,50.263,-91.9166
Blagoveshchensk,Russia,50.2666,127.5333
Coburg,Germany,50.2666,10.9666
Khromtau,Kazakhstan,50.2699,58.45
Aqtobe,Kazakhstan,50.28,57.17
Arras,France,50.2833,2.7833
Swift Current,Canada,50.2837,-107.7666
Mingan,Canada,50.3018,-64.0173
Sept-Iles,Canada,50.3161,-66.36
Hof,Germany,50.317,11.9167
Gliwice,Poland,50.3304,18.67
Bytom,Poland,50.35,18.91
Koblenz,Germany,50.3505,7.6
Kyakhta,Russia,50.3527,106.4527
Ridder,Kazakhstan,50.3554,83.5149
Plymouth,United Kingdom,50.3854,-4.16
Borzya,Russia,50.3886,116.5186
Moose Jaw,Canada,50.4,-105.55
Shebekino,Russia,50.4144,36.8944
Mistassini,Canada,50.4171,-73.8666
Charleroi,Belgium,50.4204,4.45
Kiev,Ukraine,50.4334,30.5166
Semey,Kazakhstan,50.435,80.275
Mons,Belgium,50.446,3.939
Regina,Canada,50.45,-104.617
Torquay,United Kingdom,50.45,-3.5
Namur,Belgium,50.4704,4.87
Brovary,Ukraine,50.4943,30.7809
Sherlovaya Gora,Russia,50.5306,116.3006
Komsomolsk na Amure,Russia,50.555,137.02
Orongen Zizhiqi,China,50.5667,123.7167
Brooks,Canada,50.5671,-111.9
Osakarovka,Kazakhstan,50.5799,72.5699
Giessen,Germany,50.5837,8.65
Rivne,Ukraine,50.6166,26.2528
Belgorod,Russia,50.63,36.5999
Liege,Belgium,50.63,5.58
Shemonaikha,Kazakhstan,50.6316,81.905
Gimli,Canada,50.6333,-97
Lille,France,50.65,3.08
Alekseyevka,Russia,50.6535,38.6931
Usti Nad Labem,Czechia,50.663,14.081
Kamloops,Canada,50.6667,-120.3333
Lillooet,Canada,50.6837,-121.9333
Opole,Poland,50.685,17.9313
Severo Kurilsk,Russia,50.6905,156.085
Newport,United Kingdom,50.7,-1.3
Exeter,United Kingdom,50.7004,-3.53
Dorchester,United Kingdom,50.7167,-2.4333
Poole,United Kingdom,50.7167,-2
Port Hardy,Canada,50.7171,-127.5
Bonn,Germany,50.7205,7.08
Bournemouth,United Kingdom,50.73,-1.9
Lutsk,Ukraine,50.7472,25.3334
Dombarovskiy,Russia,50.7546,59.54
Uryupinsk,Russia,50.7734,42.0031
Ergun Zuoqi,China,50.7833,121.5167
Liberec,Czechia,50.8,15.08
Portsmouth,United Kingdom,50.8003,-1.08
Chemnitz,Germany,50.83,12.92
Brighton,United Kingdom,50.8303,-0.17
Brussels,Belgium,50.8333,4.3333
Chichester,United Kingdom,50.8333,-0.7833
Hove,United Kingdom,50.8333,-0.1833
Maastricht,Netherlands,50.853,5.677
Lewes,United Kingdom,50.8667,-0.0167
Gera,Germany,50.8704,12.07
Kielce,Poland,50.8904,20.66
Aleksandrovsk Sakhalinskiy,Russia,50.8975,142.1561
Southampton,United Kingdom,50.9,-1.4
Belogorsk,Russia,50.9191,128.4637
Sumy,Ukraine,50.9243,34.7809
Cologne,Germany,50.93,6.95
Jena,Germany,50.9304,11.58
Melville,Canada,50.9333,-102.8
Olovyannaya,Russia,50.95,115.5666
Korosten,Ukraine,50.9504,28.65
Calais,France,50.9504,1.8333
Hasselt,Belgium,50.964,5.484
Erfurt,Germany,50.9701,11.03
Gornyak,Russia,50.9881,81.4877
Revelstoke,Canada,51.0005,-118.1833
Winchester,United Kingdom,51.0167,-1.3167
Krasnoarmeysk,Russia,51.0174,45.6974
Taunton,United Kingdom,51.0211,-3.1047
Gent,Belgium,51.03,3.7
Teli,Russia,51.0333,90.2333
Red Lake,Canada,51.0337,-93.8333
Dresden,Germany,51.05,13.75
Nizhyn,Ukraine,51.0541,31.8903
Calgary,Canada,51.083,-114.08
Derzhavinsk,Kazakhstan,51.1021,66.3075
Aginskoye,Russia,51.1031,114.5228
Wroclaw,Poland,51.1104,17.03
Chegdomyn,Russia,51.1178,133.0241
Dover,United Kingdom,51.1337,1.3
Dauphin,Canada,51.15,-100.05
Zmeinogorsk,Russia,51.1571,82.195
Sol-lletsk,Russia,51.1603,54.9999
Aqsay,Kazakhstan,51.1714,53.0349
Banff,Canada,51.178,-115.5719
Astana,Kazakhstan,51.1811,71.4278
Novotroitsk,Russia,51.2,58.33
Orsk,Russia,51.21,58.6273
Kovel,Ukraine,51.2171,24.7166
Yorkton,Canada,51.2171,-102.4665
Antwerpen,Belgium,51.2204,4.415
Brugge,Belgium,51.2204,3.23
Dusseldorf,Germany,51.2204,6.78
St-Augustin,Canada,51.2423,-58.647
Konotop,Ukraine,51.2424,33.209
Wuppertal,Germany,51.25,7.17
Lublin,Poland,51.2504,22.5727
Maidstone,United Kingdom,51.2667,0.5167
Oral,Kazakhstan,51.2711,51.335
Gubkin,Russia,51.2743,37.3843
Moosonee,Canada,51.2806,-80.658
Gusinoozyorsk,Russia,51.2808,106.5004
Petrovsk Zabaykalskiy,Russia,51.2827,108.8327
Kassel,Germany,51.3,9.5
Starsy Oskol,Russia,51.3004,37.84
Trowbridge,United Kingdom,51.3189,-2.2086
Leipzig,Germany,51.3354,12.41
Weston-super-Mare,United Kingdom,51.3458,-2.9678
Khilok,Russia,51.35,110.45
Sutton,United Kingdom,51.35,-0.2
Borisoglebsk,Russia,51.3687,42.0887
Croydon,United Kingdom,51.3833,-0.1
Rochester,United Kingdom,51.3833,0.5167
St. Anthony,Canada,51.3837,-55.6
Bath,United Kingdom,51.3837,-2.35
Chernobyl,Ukraine,51.3894,30.0989
Morden,United Kingdom,51.3982,-0.1984
Newbury,United Kingdom,51.4,-1.3167
Bromley,United Kingdom,51.4,0.05
Svobodnyy,Russia,51.4062,128.1312
Barri,United Kingdom,51.4067,-3.2694
Wokingham,United Kingdom,51.4167,-0.8333
Bracknell,United Kingdom,51.4167,-0.75
Kingston upon Thames,United Kingdom,51.4167,-0.2833
Mednogorsk,Russia,51.4191,57.5787
Eindhoven,Netherlands,51.43,5.5
Duisburg,Germany,51.43,6.75
Twickenham,United Kingdom,51.4333,-0.3167
Lake Louise,Canada,51.4337,-116.1833
Essen,Germany,51.45,7.0166
Wandsworth,United Kingdom,51.45,-0.2
Bristol,United Kingdom,51.45,-2.5833
Catford,United Kingdom,51.45,-0.0167
Bexleyheath,United Kingdom,51.45,0.15
Forteau,Canada,51.4504,-56.95
De Kastri,Russia,51.4666,140.7833
Hounslow,United Kingdom,51.4667,-0.35
Woolwich,United Kingdom,51.4667,0.2
Kindersley,Canada,51.467,-109.1333
Reading,United Kingdom,51.47,-0.98
Camberwell,United Kingdom,51.4736,-0.0916
Gay,Russia,51.4747,58.4543
Grays,United Kingdom,51.4833,0.3333
Ealing,United Kingdom,51.4888,-0.3048
City of Westminster,United Kingdom,51.5,-0.1167
Slough,United Kingdom,51.5,-0.5833
Hammersmith,United Kingdom,51.5,-0.2333
Lambeth,United Kingdom,51.5,-0.1167
London,United Kingdom,51.5,-0.1167
Poplar,United Kingdom,51.5,-0.0167
Cardiff,United Kingdom,51.5,-3.225
Engels,Russia,51.5004,46.12
Middelburg,Netherlands,51.502,3.61
Kensington,United Kingdom,51.5047,-0.1998
Chernihiv,Ukraine,51.5049,31.3015
Pen-y-Bont ar Ogwr,United Kingdom,51.5058,-3.5772
Swindon,United Kingdom,51.5167,-1.7833
Maidenhead,United Kingdom,51.5167,-0.7
Rubtsovsk,Russia,51.52,81.21
Gottingen,Germany,51.5204,9.92
Dortmund,Germany,51.53,7.45
Islington,United Kingdom,51.5333,-0.1
East Ham,United Kingdom,51.5333,0.05
Camden Town,United Kingdom,51.5457,-0.1403
Hackney,United Kingdom,51.55,-0.05
Wembley,United Kingdom,51.55,-0.2833
Southend-on-Sea,United Kingdom,51.55,0.72
Uxbridge,United Kingdom,51.55,-0.4833
Dagenham,United Kingdom,51.55,0.1667
Balashov,Russia,51.5535,43.1631
Ilford,United Kingdom,51.5597,0.0708
Saratov,Russia,51.58,46.03
Romford,United Kingdom,51.5833,0.2
Harrow,United Kingdom,51.5833,-0.3167
Newport,United Kingdom,51.5833,-2.9833
Hendon,United Kingdom,51.6,-0.2167
Wood Green,United Kingdom,51.6,-0.1167
Walthamstow,United Kingdom,51.6,-0.0333
Port Talbot,United Kingdom,51.6,-3.7833
Thornbury,United Kingdom,51.6089,-2.5203
Clydach Vale,United Kingdom,51.6267,-3.4761
Swansea,United Kingdom,51.63,-3.95
Erymentau,Kazakhstan,51.6303,73.1049
Zhaltyr,Kazakhstan,51.6324,69.8328
Ystrad Mynach,United Kingdom,51.6403,-3.2433
Slyudyanka,Russia,51.6538,103.6988
Enfield,United Kingdom,51.6667,-0.0667
's-Hertogenbosch,Netherlands,51.6833,5.3167
Lgov,Russia,51.6948,35.2744
Pont-y-pwl,United Kingdom,51.7011,-3.0444
Usk,United Kingdom,51.7025,-2.9042
Kyzyl,Russia,51.7067,94.3831
Cat Lake,Canada,51.717,-91.8
Ekibastuz,Kazakhstan,51.73,75.3199
Voronezh,Russia,51.73,39.27
Chelmsford,United Kingdom,51.7333,0.4833
Kursk,Russia,51.74,36.19
Merthyr Tudful,United Kingdom,51.75,-3.3833
Zholymbet,Kazakhstan,51.7502,71.7099
Cottbus,Germany,51.7704,14.33
Oxford,United Kingdom,51.7704,-1.25
Lodz,Poland,51.775,19.4514
Orenburg,Russia,51.78,55.11
Ebbw Vale,United Kingdom,51.7833,-3.2
Hertford,United Kingdom,51.8,-0.0667
Hwlffordd,United Kingdom,51.8017,-4.9708
Aylesbury,United Kingdom,51.8167,-0.8
Atbasar,Kazakhstan,51.8219,68.3477
Ulan Ude,Russia,51.825,107.625
Nogliki,Russia,51.8333,143.1667
Gloucester,United Kingdom,51.8333,-2.25
Caerfyrddin,United Kingdom,51.8592,-4.3117
Shilka,Russia,51.8706,116.0306
Shostka,Ukraine,51.8734,33.4797
Atkarsk,Russia,51.8765,44.9961
Luton,United Kingdom,51.8804,-0.42
Cork,Ireland,51.8986,-8.4958
Rotterdam,Netherlands,51.92,4.48
Zielona Gora,Poland,51.9504,15.5
Esil,Kazakhstan,51.957,66.3775
Gorno Altaysk,Russia,51.9613,85.9577
Munster,Germany,51.9704,7.62
Arnhem,Netherlands,51.988,5.923
Shimanovsk,Russia,52.0024,127.6975
Nerchinsk,Russia,52.009,116.5486
Pugachev,Russia,52.0148,48.7944
Balakovo,Russia,52.03,47.8
Bielefeld,Germany,52.03,8.53
Milton Keynes,United Kingdom,52.0333,-0.7
Chicksands,United Kingdom,52.0333,-0.3667
Volsk,Russia,52.0347,47.3743
Mazyr,Belarus,52.046,29.2722
Hereford,United Kingdom,52.05,-2.7167
Biggar,Canada,52.0504,-107.9833
Killarney,Ireland,52.0504,-9.5167
Chita,Russia,52.055,113.465
Ipswich,United Kingdom,52.0703,1.17
The Hague,Netherlands,52.08,4.27
Brest,Belarus,52.1,23.7
Utrecht,Netherlands,52.1003,5.12
Williams Lake,Canada,52.1166,-122.15
Pinsk,Belarus,52.1279,26.0941
Magdeburg,Germany,52.1304,11.62
Bedford,United Kingdom,52.1333,-0.45
Bella Bella,Canada,52.1484,-128.1173
Saskatoon,Canada,52.17,-106.67
Zhetiqara,Kazakhstan,52.193,61.2399
Worcester,United Kingdom,52.2,-2.2
Cambridge,United Kingdom,52.2004,0.1166
Lansdowne House,Canada,52.2166,-87.8833
Eastmain,Canada,52.2333,-78.5167
Llandrindod Wells,United Kingdom,52.2333,-3.3833
Warsaw,Poland,52.25,21
Braunschweig,Germany,52.25,10.5
Aberaeron,United Kingdom,52.25,-4.25
Northampton,United Kingdom,52.25,-0.8833
Waterford,Ireland,52.2583,-7.1119
Red Deer,Canada,52.2666,-113.8
Tralee,Ireland,52.2667,-9.7167
Osnabruck,Germany,52.2804,8.05
Warwick,United Kingdom,52.2833,-1.5833
Pavlodar,Kazakhstan,52.3,76.95
Irkutsk,Russia,52.32,104.245
Stettler,Canada,52.333,-112.6833
Wexford,Ireland,52.3342,-6.4575
Amsterdam,Netherlands,52.35,4.9166
Zheleznogorsk,Russia,52.3548,35.4044
Clonmel,Ireland,52.355,-7.7039
Berens River,Canada,52.3666,-97.0333
Hannover,Germany,52.367,9.7167
Haarlem,Netherlands,52.3804,4.63
Potsdam,Germany,52.4004,13.07
Poznan,Poland,52.4058,16.8999
Solihull,United Kingdom,52.4167,-1.7833
Coventry,United Kingdom,52.4204,-1.5
Livny,Russia,52.4248,37.6044
Homyel,Belarus,52.43,31
Bol'sheretsk,Russia,52.439,156.3594
Aqsu,Kazakhstan,52.4502,71.9597
Qusmuryn,Kazakhstan,52.458,64.6
Serdobsk,Russia,52.4622,44.2218
Birmingham,United Kingdom,52.475,-1.92
Aleysk,Russia,52.4918,82.7777
Gryazi,Russia,52.4948,39.9343
Bestobe,Kazakhstan,52.4997,73.0997
Sharbaqty,Kazakhstan,52.4999,78.1499
Dudley,United Kingdom,52.5,-2.0833
Oldbury,United Kingdom,52.5,-2.0167
Lelystad,Netherlands,52.5176,5.474
Berlin,Germany,52.5218,13.4015
Zwolle,Netherlands,52.524,6.097
Port Hope Simpson,Canada,52.5333,-56.3
Biysk,Russia,52.5341,85.18
Novozybkov,Russia,52.5348,31.9449
Angarsk,Russia,52.56,103.92
Yelets,Russia,52.58,38.5
Peterborough,United Kingdom,52.5804,-0.25
Kulunda,Russia,52.5827,78.9473
Wolverhampton,United Kingdom,52.5833,-2.1333
Kotovsk,Russia,52.5947,41.5044
Walsall,United Kingdom,52.6,-2
Deer Lake,Canada,52.617,-94.0666
Lipetsk,Russia,52.62,39.64
Leicester,United Kingdom,52.63,-1.1332
Norwich,United Kingdom,52.6304,1.3
Telford,United Kingdom,52.6333,-2.5
Makinsk,Kazakhstan,52.6404,70.41
Kilkenny,Ireland,52.6545,-7.2523
Kirsanov,Russia,52.6574,42.7174
Oktyabrskiy,Russia,52.6636,156.2387
Limerick,Ireland,52.6647,-8.6231
Oakham,United Kingdom,52.6667,-0.7333
Abaza,Russia,52.669,90.0954
Tobol,Kazakhstan,52.698,62.5749
Shannon,Ireland,52.7038,-8.8641
Sibay,Russia,52.7091,58.6387
Shrewsbury,United Kingdom,52.7167,-2.7333
Tambov,Russia,52.73,41.43
Gorzow Wielkopolski,Poland,52.7368,15.2288
Usolye Sibirskoye,Russia,52.765,103.645
Klintsy,Russia,52.7652,32.2448
North Battleford,Canada,52.7666,-108.2833
Kumertau,Russia,52.7748,55.7843
Inowroclaw,Poland,52.7799,18.25
Buzuluk,Russia,52.7821,52.2618
Tashtagol,Russia,52.7918,87.8677
Stafford,United Kingdom,52.8,-2.1
Ust' Ordynskiy,Russia,52.833,104.7
Carlow,Ireland,52.8408,-6.9261
Ennis,Ireland,52.8436,-8.9864
Hudson Bay,Canada,52.8504,-102.3833
Nenagh,Ireland,52.8619,-8.1967
Jasper,Canada,52.8833,-118.0834
Michurinsk,Russia,52.9,40.5
Attawapiskat,Canada,52.9166,-82.4333
Derby,United Kingdom,52.9333,-1.5
Big Beaver House,Canada,52.95,-89.8833
Rudny,Kazakhstan,52.9527,63.13
Wetaskiwin,Canada,52.9666,-113.3833
Orel,Russia,52.97,36.07
Nottingham,United Kingdom,52.9703,-1.17
Chapayevsk,Russia,52.9743,49.7243
Wicklow,Ireland,52.975,-6.0494
Bukachacha,Russia,52.9833,116.9166
Quesnel,Canada,52.9837,-122.4833
Assen,Netherlands,53,6.55
Stoke,United Kingdom,53.0004,-2.18
Slavgorod,Russia,53.0049,78.6696
Camrose,Canada,53.0167,-112.8166
Port Laoise,Ireland,53.0322,-7.3
Kartaly,Russia,53.0474,60.6819
Wrecsam,United Kingdom,53.05,-3
Petropavlovsk Kamchatskiy,Russia,53.062,158.623
Bremen,Germany,53.08,8.8
Kachiry,Kazakhstan,53.0804,76.09
Sayanogorsk,Russia,53.0894,91.4004
Rhuthun,United Kingdom,53.1167,-3.3
Novokuybishevsk,Russia,53.12,49.9199
Bydgoszcz,Poland,53.1204,18.01
Kuznetsk,Russia,53.1204,46.6
Babruysk,Belarus,53.1266,29.1928
Oldenburg,Germany,53.13,8.22
Matlock,United Kingdom,53.1333,-1.5333
Sandbach,United Kingdom,53.1333,-2.3667
Baranavichy,Belarus,53.1368,26.0134
Yefremov,Russia,53.1491,38.1215
Nikolayevsk na Amure,Russia,53.1496,140.73
Caernarfon,United Kingdom,53.15,-4.2667
Bialystok,Poland,53.1504,23.17
Cheremkhovo,Russia,53.1588,103.0739
Mold,United Kingdom,53.1667,-3.1333
Syzran,Russia,53.17,48.48
Penza,Russia,53.18,45
Kamenka,Russia,53.1947,44.0444
Samara,Russia,53.195,50.1513
Prince Albert,Canada,53.2,-105.75
Chester,United Kingdom,53.2,-2.92
Naas,Ireland,53.2158,-6.6669
Groningen,Netherlands,53.2204,6.58
Oostanay,Kazakhstan,53.2209,63.6283
Mundybash,Russia,53.2333,87.3167
Lincoln,United Kingdom,53.2333,-0.5333
Sandspit,Canada,53.2404,-131.8333
Leeuwarden,Netherlands,53.2504,5.7834
Bryansk,Russia,53.26,34.43
Mtsensk,Russia,53.2647,36.5472
Llangefni,United Kingdom,53.2667,-4.3333
Galway,Ireland,53.2724,-9.0488
Tullamore,Ireland,53.2739,-7.4889
Conwy,United Kingdom,53.2833,-3.8333
Tallaght,Ireland,53.2878,-6.3411
Dunleary,Ireland,53.2925,-6.1286
Kokshetau,Kazakhstan,53.3,69.42
Happy Valley - Goose Bay,Canada,53.3,-60.3
Dublin,Ireland,53.3331,-6.2489
Ertis,Kazakhstan,53.3453,75.4499
Widnes,United Kingdom,53.35,-2.7333
Barnaul,Russia,53.355,83.745
Emden,Germany,53.3667,7.2167
Sheffield,United Kingdom,53.3667,-1.5
Salavat,Russia,53.3703,55.93
Otradnyy,Russia,53.3778,51.3474
Warrington,United Kingdom,53.3833,-2.6
Novoaltaysk,Russia,53.3993,83.9588
Hinton,Canada,53.4,-117.5834
Stockport,United Kingdom,53.4,-2.15
Liverpool,United Kingdom,53.416,-2.918
Szczecin,Poland,53.4204,14.53
Magnitogorsk,Russia,53.4227,58.98
Wallasey,United Kingdom,53.4333,-3.0667
Rotherham,United Kingdom,53.4333,-1.35
Magdagachi,Russia,53.45,125.8
Stretford,United Kingdom,53.45,-2.3167
Saint Helens,United Kingdom,53.45,-2.7333
Knowsley,United Kingdom,53.45,-2.85
Morshansk,Russia,53.4547,41.8044
Swords,Ireland,53.4597,-6.2181
Grudziadz,Poland,53.4804,18.75
Tolyatti,Russia,53.4804,49.53
Salford,United Kingdom,53.4833,-2.2667
Vegreville,Canada,53.5,-112.05
Ashton-under-Lyne,United Kingdom,53.5,-2.1
Manchester,United Kingdom,53.5004,-2.248
Grimsby,United Kingdom,53.5333,-0.05
Doncaster,United Kingdom,53.5333,-1.1167
Wigan,United Kingdom,53.5333,-2.6167
Mullingar,Ireland,53.5333,-7.35
Edmonton,Canada,53.55,-113.5
Hamburg,Germany,53.55,10
Oldham,United Kingdom,53.55,-2.1167
Barnsley,United Kingdom,53.55,-1.4833
Bremerhaven,Germany,53.5504,8.58
Trim,Ireland,53.555,-6.7917
Okha,Russia,53.5739,142.9479
Scunthorpe,United Kingdom,53.5833,-0.65
Bolton,United Kingdom,53.5833,-2.4333
Dyatkovo,Russia,53.5891,34.3392
Bury,United Kingdom,53.6,-2.3
Rochdale,United Kingdom,53.6167,-2.15
Sterlitamak,Russia,53.63,55.96
Schwerin,Germany,53.6333,11.4167
Ros Comain,Ireland,53.6333,-8.1833
Kishkenekol,Kazakhstan,53.6368,72.3414
Huddersfield,United Kingdom,53.65,-1.7833
Buguruslan,Russia,53.663,52.433
Southport,United Kingdom,53.6667,-3
Hrodna,Belarus,53.6779,23.8341
Wakefield,United Kingdom,53.7,-1.4833
Cartwright,Canada,53.7014,-57.0121
Abakan,Russia,53.7037,91.445
Halifax,United Kingdom,53.7167,-1.85
Drogheda,Ireland,53.7193,-6.3478
Karasuk,Russia,53.7273,78.0219
Mogocha,Russia,53.7333,119.7666
Longford,Ireland,53.7333,-7.8
Novokuznetsk,Russia,53.75,87.115
Zeya,Russia,53.75,127.2666
Blackburn,United Kingdom,53.75,-2.4833
Kingston upon Hull,United Kingdom,53.7504,-0.33
Komsomolets,Kazakhstan,53.7506,62.0502
Preston,United Kingdom,53.7667,-2.7167
Bogoroditsk,Russia,53.7747,38.1144
Radisson,Canada,53.7836,-77.6166
Kamenna Obi,Russia,53.7936,81.3388
Olsztyn,Poland,53.8,20.48
Bradford,United Kingdom,53.8,-1.75
The Pas,Canada,53.8166,-101.2333
Leeds,United Kingdom,53.83,-1.58
Blackpool,United Kingdom,53.8304,-3.05
Chernogorsk,Russia,53.8313,91.2227
Beverley,United Kingdom,53.8333,-0.4167
Elk,Poland,53.8337,22.35
Tayynsha,Kazakhstan,53.8481,69.7638
Castlebar,Ireland,53.85,-9.3
Lubeck,Germany,53.8704,10.67
Lida,Belarus,53.8885,25.2846
Mahilyow,Belarus,53.8985,30.3247
Prokopyevsk,Russia,53.9,86.71
Minsk,Belarus,53.9,27.5666
Prince George,Canada,53.9167,-122.7667
Zima,Russia,53.9331,102.0331
Carrick on Shannon,Ireland,53.9469,-8.09
Roslavl,Russia,53.9509,32.8604
Island Lake,Canada,53.9666,-94.7666
Norway House,Canada,53.9666,-97.8333
York,United Kingdom,53.9704,-1.08
Skovorodino,Russia,53.9833,123.9167
An Cabhan,Ireland,53.9908,-7.3606
Kiselevsk,Russia,54,86.64
Dundalk,Ireland,54.0004,-6.4167
Shchekino,Russia,54.0143,37.5143
Druskininkai,Lithuania,54.0157,23.987
Ruzayevka,Russia,54.0643,44.9244
Rayevskiy,Russia,54.0674,54.9269
Rostock,Germany,54.0704,12.15
Kirov,Russia,54.0852,34.3048
Novomoskovsk,Russia,54.09,38.22
Troitsk,Russia,54.1056,61.5702
Belebey,Russia,54.1291,54.1187
Meadow Lake,Canada,54.1301,-108.4347
Douglas,Isle Of Man,54.1504,-4.48
Cherlak,Russia,54.1605,74.82
Saransk,Russia,54.1704,45.18
Rigolet,Canada,54.1766,-58.4473
Newry,United Kingdom,54.178,-6.3381
Elblag,Poland,54.19,19.4027
Koszalin,Poland,54.2,16.1833
Tula,Russia,54.2,37.6299
Varena,Lithuania,54.2155,24.5754
Burns Lake,Canada,54.217,-125.7666
Barysaw,Belarus,54.226,28.4922
Lazdijai,Lithuania,54.2333,23.5147
Cherepanovo,Russia,54.2336,83.3688
Muineachan,Ireland,54.25,-6.9667
